"","Microfossil_Type","Morphotype","Genus_Type","Species","Variety","Sample_ID","Transect","Count","Recorder"
"22577","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22578","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22579","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22580","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",1,42,"Megan O'toole"
"22581","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",1,5,"Megan O'toole"
"22582","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22583","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22584","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22585","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",1,25,"Megan O'toole"
"22586","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",1,2,"Megan O'toole"
"22587","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22588","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22589","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22590","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",1,2,"Megan O'toole"
"22591","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",1,9,"Megan O'toole"
"22592","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",1,23,"Megan O'toole"
"22593","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",1,4,"Megan O'toole"
"22594","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",1,11,"Megan O'toole"
"22595","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22596","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22597","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",1,15,"Megan O'toole"
"22598","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",1,3,"Megan O'toole"
"22599","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",1,1,"Megan O'toole"
"22600","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",1,6,"Megan O'toole"
"22601","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",1,20,"Megan O'toole"
"22602","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",1,2,"Megan O'toole"
"22603","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",1,4,"Megan O'toole"
"22604","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22605","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",1,117,"Megan O'toole"
"22606","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",1,5,"Megan O'toole"
"22607","Charred",NA,NA,NA,NA,"V356241_LXXXX",1,20,"Megan O'toole"
"22608","Unknown",NA,NA,NA,NA,"V356241_LXXXX",1,5,"Megan O'toole"
"22609","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22610","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22611","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22612","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22613","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22614","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22615","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22616","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",2,0,"Megan O'toole"
"22617","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",2,0,"Megan O'toole"
"22618","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",2,0,"Megan O'toole"
"22619","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22620","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",2,0,"Megan O'toole"
"22621","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",2,0,"Megan O'toole"
"22622","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22623","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22624","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22625","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22626","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22627","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",2,1,"Megan O'toole"
"22628","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22629","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22630","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22631","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",2,7,"Megan O'toole"
"22632","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22633","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22634","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22635","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22636","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22637","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22638","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22639","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",2,4,"Megan O'toole"
"22640","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22641","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22642","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22643","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22644","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",2,2,"Megan O'toole"
"22645","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22646","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22647","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22648","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22649","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22650","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22651","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22652","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22653","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22654","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22655","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22656","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22657","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22658","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22659","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22660","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22661","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22662","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22663","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22664","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",2,67,"Megan O'toole"
"22665","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22666","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22667","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22668","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22669","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",2,13,"Megan O'toole"
"22670","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",2,1,"Megan O'toole"
"22671","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22672","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22673","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",2,1,"Megan O'toole"
"22674","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22675","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",2,11,"Megan O'toole"
"22676","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",2,27,"Megan O'toole"
"22677","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22678","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",2,2,"Megan O'toole"
"22679","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22680","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",2,2,"Megan O'toole"
"22681","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",2,18,"Megan O'toole"
"22682","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"22683","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"22684","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",2,6,"Megan O'toole"
"22685","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",2,14,"Megan O'toole"
"22686","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",2,4,"Megan O'toole"
"22687","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"22688","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"22689","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",2,110,"Megan O'toole"
"22690","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"22691","Charred",NA,NA,NA,NA,"V356241_LXXXX",2,23,"Megan O'toole"
"22692","Unknown",NA,NA,NA,NA,"V356241_LXXXX",2,7,"Megan O'toole"
"22693","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22694","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22695","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22696","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22697","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22698","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22699","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22700","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",3,0,"Megan O'toole"
"22701","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",3,0,"Megan O'toole"
"22702","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",3,0,"Megan O'toole"
"22703","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22704","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",3,0,"Megan O'toole"
"22705","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",3,0,"Megan O'toole"
"22706","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22707","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22708","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22709","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22710","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22711","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22712","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22713","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22714","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22715","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",3,13,"Megan O'toole"
"22716","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22717","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22718","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",3,9,"Megan O'toole"
"22719","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22720","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22721","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",3,1,"Megan O'toole"
"22722","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22723","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",3,2,"Megan O'toole"
"22724","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22725","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22726","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22727","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22728","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",3,1,"Megan O'toole"
"22729","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22730","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22731","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22732","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",3,3,"Megan O'toole"
"22733","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22734","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22735","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22736","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22737","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22738","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22739","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22740","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22741","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22742","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22743","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22744","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22745","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22746","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22747","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22748","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",3,68,"Megan O'toole"
"22749","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"22750","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22751","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22752","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"22753","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",3,21,"Megan O'toole"
"22754","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"22755","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"22756","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22757","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"22758","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22759","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",3,10,"Megan O'toole"
"22760","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",3,40,"Megan O'toole"
"22761","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"22762","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",3,7,"Megan O'toole"
"22763","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22764","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"22765","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",3,17,"Megan O'toole"
"22766","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",3,5,"Megan O'toole"
"22767","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"22768","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",3,5,"Megan O'toole"
"22769","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",3,19,"Megan O'toole"
"22770","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",3,3,"Megan O'toole"
"22771","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"22772","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"22773","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",3,127,"Megan O'toole"
"22774","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",3,11,"Megan O'toole"
"22775","Charred",NA,NA,NA,NA,"V356241_LXXXX",3,32,"Megan O'toole"
"22776","Unknown",NA,NA,NA,NA,"V356241_LXXXX",3,14,"Megan O'toole"
"22777","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22778","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22779","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22780","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22781","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22782","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22783","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22784","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",4,0,"Megan O'toole"
"22785","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",4,0,"Megan O'toole"
"22786","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",4,0,"Megan O'toole"
"22787","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22788","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",4,0,"Megan O'toole"
"22789","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",4,0,"Megan O'toole"
"22790","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22791","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22792","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22793","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22794","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22795","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22796","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22797","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22798","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22799","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",4,22,"Megan O'toole"
"22800","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22801","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22802","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",4,6,"Megan O'toole"
"22803","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22804","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22805","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22806","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22807","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",4,3,"Megan O'toole"
"22808","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22809","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"22810","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22811","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22812","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"22813","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22814","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22815","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22816","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"22817","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22818","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22819","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22820","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22821","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22822","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22823","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22824","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22825","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22826","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",4,3,"Megan O'toole"
"22827","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"22828","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",4,1,"Megan O'toole"
